88520,static,-312,10666,15284,1725,31,12,-0.01904,0.65100,0.93286,-0.1867,6.3841,9.1482,105.1829,1.8902,0.7317,-34.904,62.969,-11.164,-0.551,4.433
88540,static,608,6748,14658,1548,32,-7,0.03711,0.41187,0.89465,0.3639,4.0390,8.7736,94.3902,1.9512,-0.4268,-24.701,63.066,-13.562,-0.628,4.458
88560,static,-106,7820,14440,1386,18,-1,-0.00647,0.47729,0.88135,-0.0634,4.6807,8.6431,84.5122,1.0976,-0.0610,-28.437,62.892,-15.734,-0.693,4.469
88580,static,598,6968,14348,1261,25,2,0.03650,0.42529,0.87573,0.3579,4.1707,8.5880,76.8902,1.5244,0.1220,-25.884,62.624,-17.634,-0.762,4.486
88600,static,30,6324,14154,1233,14,0,0.00183,0.38599,0.86389,0.0180,3.7852,8.4719,75.1829,0.8537,0.0000,-24.075,62.364,-19.361,-0.802,4.508
88620,static,192,6182,13866,1296,2,-41,0.01172,0.37732,0.84631,0.1149,3.7002,8.2995,79.0244,0.1220,-2.5000,-24.027,62.185,-20.964,-0.863,4.525
88640,static,160,6714,13706,1358,-12,-68,0.00977,0.40979,0.83655,0.0958,4.0187,8.2037,82.8049,-0.7317,-4.1463,-26.097,62.042,-22.600,-0.914,4.494
88660,static,874,8702,13534,1356,-6,-56,0.05334,0.53113,0.82605,0.5231,5.2086,8.1008,82.6829,-0.3659,-3.4146,-32.686,61.768,-24.320,-0.970,4.428
88680,static,472,8314,13118,1270,32,12,0.02881,0.50745,0.80066,0.2825,4.9763,7.8518,77.4390,1.9512,0.7317,-32.349,61.403,-26.106,-0.994,4.378
88700,static,190,9134,12968,1247,19,9,0.01160,0.55750,0.79150,0.1137,5.4672,7.7620,76.0366,1.1585,0.5488,-35.156,60.963,-27.781,-1.027,4.420
88720,static,200,10262,12830,1166,17,4,0.01221,0.62634,0.78308,0.1197,6.1423,7.6794,71.0976,1.0366,0.2439,-38.651,60.364,-29.423,-1.084,4.451
88740,static,192,10794,12534,1031,6,-12,0.01172,0.65881,0.76501,0.1149,6.4608,7.5022,62.8659,0.3659,-0.7317,-40.731,59.574,-31.014,-1.124,4.480
88760,static,172,10660,12456,920,-2,-13,0.01050,0.65063,0.76025,0.1030,6.3805,7.4555,56.0976,-0.1220,-0.7927,-40.555,58.671,-32.467,-1.164,4.493
88780,static,360,11018,12312,829,-4,-6,0.02197,0.67249,0.75146,0.2155,6.5948,7.3694,50.5488,-0.2439,-0.3659,-41.813,57.652,-33.756,-1.199,4.499
88800,static,206,11564,12102,711,-4,-3,0.01257,0.70581,0.73865,0.1233,6.9216,7.2437,43.3537,-0.2439,-0.1829,-43.694,56.475,-34.932,-1.220,4.505
88820,static,350,11810,11952,588,-5,0,0.02136,0.72083,0.72949,0.2095,7.0689,7.1539,35.8537,-0.3049,0.0000,-44.645,55.155,-35.979,-1.243,4.516
88840,static,214,12542,11878,428,-11,-3,0.01306,0.76550,0.72498,0.1281,7.5070,7.1096,26.0976,-0.6707,-0.1829,-46.553,53.633,-36.876,-1.255,4.530
88860,static,334,12332,11790,254,-15,-3,0.02039,0.75269,0.71960,0.1999,7.3813,7.0569,15.4878,-0.9146,-0.1829,-46.276,51.938,-37.603,-1.270,4.540
88880,static,278,11580,11816,150,-17,-4,0.01697,0.70679,0.72119,0.1664,6.9312,7.0725,9.1463,-1.0366,-0.2439,-44.414,50.190,-38.110,-1.275,4.545
88900,static,196,11236,11760,97,-13,1,0.01196,0.68579,0.71777,0.1173,6.7253,7.0390,5.9146,-0.7927,0.0610,-43.691,48.429,-38.442,-1.280,4.547
88920,static,206,11330,11774,49,-19,0,0.01257,0.69153,0.71863,0.1233,6.7816,7.0473,2.9878,-1.1585,0.0000,-43.895,46.641,-38.682,-1.288,4.556
88940,static,316,11128,11774,12,-22,2,0.01929,0.67920,0.71863,0.1891,6.6607,7.0473,0.7317,-1.3415,0.1220,-43.374,44.855,-38.863,-1.295,4.561
88960,static,254,10822,11720,6,-23,1,0.01550,0.66052,0.71533,0.1520,6.4775,7.0150,0.3659,-1.4024,0.0610,-42.712,43.111,-38.985,-1.293,4.565
88980,static,290,10832,11656,3,-21,1,0.01770,0.66113,0.71143,0.1736,6.4835,6.9767,0.1829,-1.2805,0.0610,-42.893,41.394,-39.083,-1.293,4.567
89000,static,206,10974,11660,0,-20,1,0.01257,0.66980,0.71167,0.1233,6.5685,6.9791,0.0000,-1.2195,0.0610,-43.260,39.701,-39.179,-1.290,4.570
89020,static,266,11290,11670,-25,-21,1,0.01624,0.68909,0.71228,0.1592,6.7576,6.9851,-1.5244,-1.2805,0.0610,-44.044,37.996,-39.272,-1.292,4.573
89040,static,198,11234,11672,-59,-24,-1,0.01208,0.68567,0.71240,0.1185,6.7241,6.9863,-3.5976,-1.4634,-0.0610,-43.900,36.288,-39.351,-1.292,4.576
89060,static,298,10952,11706,-70,-25,1,0.01819,0.66846,0.71448,0.1784,6.5553,7.0066,-4.2683,-1.5244,0.0610,-43.085,34.617,-39.386,-1.291,4.576
89080,static,134,11592,11694,-107,-28,-4,0.00818,0.70752,0.71375,0.0802,6.9384,6.9994,-6.5244,-1.7073,-0.2439,-44.747,32.901,-39.391,-1.287,4.576
89100,static,350,11054,11566,-142,-29,-1,0.02136,0.67468,0.70593,0.2095,6.6164,6.9228,-8.6585,-1.7683,-0.0610,-43.690,31.200,-39.378,-1.284,4.574
89120,static,194,10996,11674,-157,-27,-1,0.01184,0.67114,0.71252,0.1161,6.5817,6.9875,-9.5732,-1.6463,-0.0610,-43.283,29.523,-39.309,-1.277,4.570
89140,static,232,11038,11654,-175,-27,1,0.01416,0.67371,0.71130,0.1389,6.6068,6.9755,-10.6707,-1.6463,0.0610,-43.439,27.854,-39.215,-1.272,4.568
